dw_file_id,file_name,load_dt,etl_loaded
42195,Arch_Finance_140703.txt,2014-07-07 15:23:51.567676,4014539
42201,Arch_Finance_140704.txt,2014-07-07 15:36:28.058111,4014890
42214,Arch_Finance_140705.txt,2014-07-07 15:49:49.668396,4015118
42227,Arch_Finance_140706.txt,2014-07-07 16:09:44.336829,4013065
42327,Arch_Finance_140707.txt,2014-07-07 23:04:43.518938,4013453
42639,Arch_Finance_140708.txt,2014-07-08 23:10:53.897491,4014141
42984,Arch_Finance_140709.txt,2014-07-09 23:06:42.345924,4014728
43683,Arch_Finance_140711.txt,2014-07-11 23:00:05.447765,4015687
44053,Arch_Finance_140712.txt,2014-07-12 23:13:09.126309,4015987
44429,Arch_Finance_140713.txt,2014-07-14 00:08:06.806184,4014319
44800,Arch_Finance_140714.txt,2014-07-14 23:03:22.363333,4014757
45177,Arch_Finance_140715.txt,2014-07-15 22:55:16.681989,4015226
45560,Arch_Finance_140716.txt,2014-07-16 23:02:54.933245,4015618
45928,Arch_Finance_140717.txt,2014-07-17 23:03:41.228574,4016545
46335,Arch_Finance_140718.txt,2014-07-18 23:00:05.837295,4016900
46713,Arch_Finance_140719.txt,2014-07-19 22:56:55.953438,4017163
47096,Arch_Finance_140720.txt,2014-07-20 22:56:35.600126,4015087
47474,Arch_Finance_140721.txt,2014-07-21 23:05:03.546625,4015531
47857,Arch_Finance_140722.txt,2014-07-22 23:03:06.994569,4015922
48236,Arch_Finance_140723.txt,2014-07-23 23:12:43.067266,4016540
48613,Arch_Finance_140724.txt,2014-07-24 23:01:13.546572,4017048
49012,Arch_Finance_140725.txt,2014-07-25 23:06:10.264020,4017560
49395,Arch_Finance_140726.txt,2014-07-26 23:10:00.767869,4017806
49771,Arch_Finance_140727.txt,2014-07-27 23:08:01.462274,4016279
50153,Arch_Finance_140728.txt,2014-07-28 23:05:01.142577,4016877
50537,Arch_Finance_140729.txt,2014-07-29 23:09:30.763060,4017368
50923,Arch_Finance_140730.txt,2014-07-30 23:13:43.261817,4018090
51313,Arch_Finance_140731.txt,2014-07-31 23:07:08.835752,4018884
51708,Arch_Finance_140801.txt,2014-08-01 23:04:24.944525,4019359
52091,Arch_Finance_140802.txt,2014-08-02 23:06:27.671465,4019568
52474,Arch_Finance_140803.txt,2014-08-03 23:15:05.720971,4017716
52862,Arch_Finance_140804.txt,2014-08-04 23:09:19.409353,4017917
53244,Arch_Finance_140805.txt,2014-08-05 22:58:38.649334,4018415
53630,Arch_Finance_140806.txt,2014-08-06 22:58:56.408245,4019154
54021,Arch_Finance_140807.txt,2014-08-07 22:57:52.893764,4019651
54417,Arch_Finance_140808.txt,2014-08-08 23:04:14.580293,4020147
54793,Arch_Finance_140809.txt,2014-08-09 22:55:22.808305,4020379
55147,Arch_Finance_140810.txt,2014-08-10 23:05:33.059744,4019260
55514,Arch_Finance_140811.txt,2014-08-11 23:02:51.734857,4019660
55902,Arch_Finance_140812.txt,2014-08-12 23:06:09.144673,4020130
56287,Arch_Finance_140813.txt,2014-08-13 23:13:34.678037,4020856
56669,Arch_Finance_140814.txt,2014-08-14 23:43:24.807622,4021278
57037,Arch_Finance_140815.txt,2014-08-15 23:13:27.713322,4021678
57419,Arch_Finance_140816.txt,2014-08-16 23:04:32.527936,4021901
57809,Arch_Finance_140817.txt,2014-08-17 23:24:57.685434,4020570
58195,Arch_Finance_140818.txt,2014-08-18 23:10:53.680170,4020847
58579,Arch_Finance_140819.txt,2014-08-19 23:15:20.120117,4021377
58962,Arch_Finance_140820.txt,2014-08-20 23:14:39.769532,4021866
59322,Arch_Finance_140821.txt,2014-08-21 23:39:18.545049,4022337
59683,Arch_Finance_140822.txt,2014-08-22 23:16:53.668617,4022817
60070,Arch_Finance_140823.txt,2014-08-23 23:37:39.541021,4023235
60458,Arch_Finance_140824.txt,2014-08-24 23:29:05.653953,4021707
60843,Arch_Finance_140825.txt,2014-08-25 23:19:39.528175,4021813
61226,Arch_Finance_140826.txt,2014-08-26 23:18:04.366228,4022404
64590,Arch_Finance_140901.txt,2014-09-04 17:04:03.110949,4023807
64595,Arch_Finance_140902.txt,2014-09-04 17:45:54.295442,4024366
64602,Arch_Finance_140903.txt,2014-09-04 18:54:28.754850,4024894
64682,Arch_Finance_140904.txt,2014-09-04 23:58:35.971103,4025449
65075,Arch_Finance_140905.txt,2014-09-05 23:23:08.159062,4025907
65456,Arch_Finance_140906.txt,2014-09-06 23:04:14.348286,4026197
65848,Arch_Finance_140907.txt,2014-09-07 23:24:31.664264,4025275
66246,Arch_Finance_140908.txt,2014-09-08 23:19:37.342066,4025640
66639,Arch_Finance_140909.txt,2014-09-09 22:58:48.079274,4026286
67028,Arch_Finance_140910.txt,2014-09-10 23:20:21.318785,4026784
67408,Arch_Finance_140911.txt,2014-09-11 23:01:08.831971,4027224
67798,Arch_Finance_140912.txt,2014-09-12 23:26:57.730683,4027806
68185,Arch_Finance_140913.txt,2014-09-13 23:29:53.126579,4028067
68572,Arch_Finance_140914.txt,2014-09-14 23:01:44.225307,4026971
68961,Arch_Finance_140915.txt,2014-09-15 23:10:28.644561,4027336
